match_index,time_seconds,team_name,paradigm,alive_agents,cumulative_eliminations,cumulative_accuracy,cumulative_win_rate,obstacle_count
10,41.8,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,41.8,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,41.9,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,41.9,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,41.9,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,42.0,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,42.0,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,42.0,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,42.1,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,42.1,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,42.1,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,42.2,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,42.2,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,42.2,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,42.3,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,42.3,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,42.3,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,42.4,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,42.4,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,42.4,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,42.5,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,42.5,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,42.5,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,42.6,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,42.6,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,42.6,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,42.7,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,42.7,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,42.7,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,42.8,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,42.8,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,42.8,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,42.9,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,42.9,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,42.9,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,43.0,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,43.0,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,43.0,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,43.1,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,43.1,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,43.1,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,43.2,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,43.2,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,43.2,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,43.3,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,43.3,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,43.3,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,43.4,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,43.4,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,43.4,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,43.5,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,43.5,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,43.5,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,43.6,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,43.6,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,43.6,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,43.7,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,43.7,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,43.7,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,43.8,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,43.8,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,43.8,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,43.9,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,43.9,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,43.9,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,44.0,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,44.0,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,44.0,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,44.1,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,44.1,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,44.1,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,44.2,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,44.2,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,44.2,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,44.3,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,44.3,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,44.3,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,44.4,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,44.4,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,44.4,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,44.5,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,44.5,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,44.5,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,44.6,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,44.6,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,44.6,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,44.7,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,44.7,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,44.7,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,44.8,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,44.8,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,44.8,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,44.9,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,44.9,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,44.9,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,45.0,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,45.0,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,45.0,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,45.1,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,45.1,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,45.1,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,45.2,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,45.2,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,45.2,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,45.3,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,45.3,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,45.3,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,45.4,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,45.4,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,45.4,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,45.5,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,45.5,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,45.5,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,45.6,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,45.6,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,45.6,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,45.7,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,45.7,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,45.7,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,45.8,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,45.8,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,45.8,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,45.9,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,45.9,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,45.9,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,46.0,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,46.0,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,46.0,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,46.1,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,46.1,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,46.1,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,46.2,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,46.2,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,46.2,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,46.3,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,46.3,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,46.3,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,46.4,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,46.4,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,46.4,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,46.5,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,46.5,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,46.5,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,46.6,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,46.6,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,46.6,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,46.7,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,46.7,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,46.7,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,46.8,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,46.8,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,46.8,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,46.9,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,46.9,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,46.9,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,47.0,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,47.0,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,47.0,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,47.1,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,47.1,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,47.1,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,47.2,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,47.2,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,47.2,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,47.3,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,47.3,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,47.3,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,47.4,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,47.4,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,47.4,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,47.5,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,47.5,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,47.5,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,47.6,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,47.6,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,47.6,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,47.7,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,47.7,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,47.7,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,47.8,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,47.8,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,47.8,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,47.9,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,47.9,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,47.9,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,48.0,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,48.0,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,48.0,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,48.1,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,48.1,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,48.1,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,48.2,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,48.2,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,48.2,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,48.3,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,48.3,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,48.3,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,48.4,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,48.4,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,48.4,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,48.5,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,48.5,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,48.5,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,48.6,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,48.6,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,48.6,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,48.7,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,48.7,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,48.7,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,48.8,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,48.8,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,48.8,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,48.9,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,48.9,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,48.9,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,49.0,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,49.0,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,49.0,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,49.1,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,49.1,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,49.1,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,49.2,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,49.2,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,49.2,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,49.3,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,49.3,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,49.3,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,49.4,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,49.4,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,49.4,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,49.5,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,49.5,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,49.5,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,49.6,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,49.6,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,49.6,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,49.7,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,49.7,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,49.7,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,49.8,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,49.8,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,49.8,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,49.9,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,49.9,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,49.9,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,50.0,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,50.0,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,50.0,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,50.1,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,50.1,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,50.1,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,50.2,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,50.2,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,50.2,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,50.3,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,50.3,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,50.3,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,50.4,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,50.4,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,50.4,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,50.5,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,50.5,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,50.5,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,50.6,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,50.6,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,50.6,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,50.7,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,50.7,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,50.7,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,50.8,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,50.8,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,50.8,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,50.9,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,50.9,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,50.9,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,51.0,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,51.0,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,51.0,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,51.1,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,51.1,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,51.1,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,51.2,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,51.2,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,51.2,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,51.3,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,51.3,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,51.3,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,51.4,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,51.4,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,51.4,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,51.5,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,51.5,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,51.5,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,51.6,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,51.6,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,51.6,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,51.7,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,51.7,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,51.7,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,51.8,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,51.8,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,51.8,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,51.9,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,51.9,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,51.9,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,52.0,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,52.0,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,52.0,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,52.1,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,52.1,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,52.1,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,52.2,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,52.2,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,52.2,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,52.3,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,52.3,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
